"X" "XY" "X_XY" "Y" "ID"
"17033" 92632 3452 92632 4665 "1e-11_0.001_0.01_0.975_0_1e-06_10:1e-12_0.001_0.01_0.9_0_1e-06_10"
"17034" 20334 2847 20334 4621 "1e-13_1_0.01_0.975_0_1e-06_10:1e-12_0.001_0.01_0.9_0_1e-06_10"
"17035" 21852 3003 21852 4632 "1e-12_1_0.01_0.975_0_1e-06_10:1e-12_0.001_0.01_0.9_0_1e-06_10"
"17036" 92632 3452 92632 4665 "1e-11_1_0.01_0.975_0_1e-06_10:1e-12_0.001_0.01_0.9_0_1e-06_10"
"17037" 20334 2847 20334 4621 "1e-13_10_0.01_0.975_0_1e-06_10:1e-12_0.001_0.01_0.9_0_1e-06_10"
"17038" 21852 3003 21852 4632 "1e-12_10_0.01_0.975_0_1e-06_10:1e-12_0.001_0.01_0.9_0_1e-06_10"
"17039" 92633 3452 92633 4665 "1e-11_10_0.01_0.975_0_1e-06_10:1e-12_0.001_0.01_0.9_0_1e-06_10"
"17040" 20334 2866 20334 4621 "1e-13_0.001_0.01_0.975_0_1e-06_10:1e-12_1_0.01_0.9_0_1e-06_10"
"17041" 21852 3023 21852 4632 "1e-12_0.001_0.01_0.975_0_1e-06_10:1e-12_1_0.01_0.9_0_1e-06_10"
"17042" 92632 3473 92632 4665 "1e-11_0.001_0.01_0.975_0_1e-06_10:1e-12_1_0.01_0.9_0_1e-06_10"
"17043" 20334 2866 20334 4621 "1e-13_1_0.01_0.975_0_1e-06_10:1e-12_1_0.01_0.9_0_1e-06_10"
"17044" 21852 3023 21852 4632 "1e-12_1_0.01_0.975_0_1e-06_10:1e-12_1_0.01_0.9_0_1e-06_10"
"17045" 92632 3474 92632 4665 "1e-11_1_0.01_0.975_0_1e-06_10:1e-12_1_0.01_0.9_0_1e-06_10"
"17046" 20334 2867 20334 4621 "1e-13_10_0.01_0.975_0_1e-06_10:1e-12_1_0.01_0.9_0_1e-06_10"
"17047" 21852 3023 21852 4632 "1e-12_10_0.01_0.975_0_1e-06_10:1e-12_1_0.01_0.9_0_1e-06_10"
"17048" 92633 3474 92633 4665 "1e-11_10_0.01_0.975_0_1e-06_10:1e-12_1_0.01_0.9_0_1e-06_10"
"17049" 20334 2866 20334 4621 "1e-13_0.001_0.01_0.975_0_1e-06_10:1e-12_10_0.01_0.9_0_1e-06_10"
"17050" 21852 3023 21852 4632 "1e-12_0.001_0.01_0.975_0_1e-06_10:1e-12_10_0.01_0.9_0_1e-06_10"
"17051" 92632 3473 92632 4665 "1e-11_0.001_0.01_0.975_0_1e-06_10:1e-12_10_0.01_0.9_0_1e-06_10"
"17052" 20334 2866 20334 4621 "1e-13_1_0.01_0.975_0_1e-06_10:1e-12_10_0.01_0.9_0_1e-06_10"
"17053" 21852 3023 21852 4632 "1e-12_1_0.01_0.975_0_1e-06_10:1e-12_10_0.01_0.9_0_1e-06_10"
"17054" 92632 3474 92632 4665 "1e-11_1_0.01_0.975_0_1e-06_10:1e-12_10_0.01_0.9_0_1e-06_10"
"17055" 20334 2867 20334 4621 "1e-13_10_0.01_0.975_0_1e-06_10:1e-12_10_0.01_0.9_0_1e-06_10"
"17056" 21852 3027 21852 4632 "1e-12_10_0.01_0.975_0_1e-06_10:1e-12_10_0.01_0.9_0_1e-06_10"
"17057" 92633 3474 92633 4665 "1e-11_10_0.01_0.975_0_1e-06_10:1e-12_10_0.01_0.9_0_1e-06_10"
"17058" 20334 3432 20334 4611 "1e-13_0.001_1_0.975_0_1e-06_10:1e-12_0.001_0.01_0.9_0_1e-06_10"
"17059" 21854 3931 21854 4529 "1e-12_0.001_1_0.975_0_1e-06_10:1e-12_0.001_0.01_0.9_0_1e-06_10"
"17060" 92659 3957 92659 3755 "1e-11_0.001_1_0.975_0_1e-06_10:1e-12_0.001_0.01_0.9_0_1e-06_10"
"17061" 20334 3432 20334 4611 "1e-13_1_1_0.975_0_1e-06_10:1e-12_0.001_0.01_0.9_0_1e-06_10"
"17062" 21854 3931 21854 4529 "1e-12_1_1_0.975_0_1e-06_10:1e-12_0.001_0.01_0.9_0_1e-06_10"
"17063" 92670 3954 92670 3751 "1e-11_1_1_0.975_0_1e-06_10:1e-12_0.001_0.01_0.9_0_1e-06_10"
"17064" 20334 3432 20334 4611 "1e-13_10_1_0.975_0_1e-06_10:1e-12_0.001_0.01_0.9_0_1e-06_10"
"17065" 21855 3931 21855 4529 "1e-12_10_1_0.975_0_1e-06_10:1e-12_0.001_0.01_0.9_0_1e-06_10"
"17066" 92757 3954 92757 3751 "1e-11_10_1_0.975_0_1e-06_10:1e-12_0.001_0.01_0.9_0_1e-06_10"
"17067" 20334 3452 20334 4611 "1e-13_0.001_1_0.975_0_1e-06_10:1e-12_1_0.01_0.9_0_1e-06_10"
"17068" 21854 3952 21854 4530 "1e-12_0.001_1_0.975_0_1e-06_10:1e-12_1_0.01_0.9_0_1e-06_10"
"17069" 92658 3995 92658 3757 "1e-11_0.001_1_0.975_0_1e-06_10:1e-12_1_0.01_0.9_0_1e-06_10"
"17070" 20334 3452 20334 4611 "1e-13_1_1_0.975_0_1e-06_10:1e-12_1_0.01_0.9_0_1e-06_10"
"17071" 21854 3953 21854 4530 "1e-12_1_1_0.975_0_1e-06_10:1e-12_1_0.01_0.9_0_1e-06_10"
"17072" 92669 3992 92669 3753 "1e-11_1_1_0.975_0_1e-06_10:1e-12_1_0.01_0.9_0_1e-06_10"
"17073" 20334 3453 20334 4611 "1e-13_10_1_0.975_0_1e-06_10:1e-12_1_0.01_0.9_0_1e-06_10"
"17074" 21854 3953 21854 4530 "1e-12_10_1_0.975_0_1e-06_10:1e-12_1_0.01_0.9_0_1e-06_10"
"17075" 92759 3993 92759 3753 "1e-11_10_1_0.975_0_1e-06_10:1e-12_1_0.01_0.9_0_1e-06_10"
"17076" 20335 3452 20335 4611 "1e-13_0.001_1_0.975_0_1e-06_10:1e-12_10_0.01_0.9_0_1e-06_10"
"17077" 21854 3953 21854 4533 "1e-12_0.001_1_0.975_0_1e-06_10:1e-12_10_0.01_0.9_0_1e-06_10"
"17078" 92668 3997 92668 3761 "1e-11_0.001_1_0.975_0_1e-06_10:1e-12_10_0.01_0.9_0_1e-06_10"
"17079" 20335 3453 20335 4611 "1e-13_1_1_0.975_0_1e-06_10:1e-12_10_0.01_0.9_0_1e-06_10"
"17080" 21854 3954 21854 4533 "1e-12_1_1_0.975_0_1e-06_10:1e-12_10_0.01_0.9_0_1e-06_10"
"17081" 92669 3994 92669 3753 "1e-11_1_1_0.975_0_1e-06_10:1e-12_10_0.01_0.9_0_1e-06_10"
"17082" 20335 3453 20335 4611 "1e-13_10_1_0.975_0_1e-06_10:1e-12_10_0.01_0.9_0_1e-06_10"
"17083" 21854 3963 21854 4530 "1e-12_10_1_0.975_0_1e-06_10:1e-12_10_0.01_0.9_0_1e-06_10"
"17084" 92759 3994 92759 3753 "1e-11_10_1_0.975_0_1e-06_10:1e-12_10_0.01_0.9_0_1e-06_10"
"17085" 20336 3923 20336 4520 "1e-13_0.001_10_0.975_0_1e-06_10:1e-12_0.001_0.01_0.9_0_1e-06_10"
"17086" 21866 3939 21866 3754 "1e-12_0.001_10_0.975_0_1e-06_10:1e-12_0.001_0.01_0.9_0_1e-06_10"
"17087" 92743 3628 92743 2276 "1e-11_0.001_10_0.975_0_1e-06_10:1e-12_0.001_0.01_0.9_0_1e-06_10"
"17088" 20336 3923 20336 4520 "1e-13_1_10_0.975_0_1e-06_10:1e-12_0.001_0.01_0.9_0_1e-06_10"
"17089" 21867 3939 21867 3753 "1e-12_1_10_0.975_0_1e-06_10:1e-12_0.001_0.01_0.9_0_1e-06_10"
"17090" 92769 3628 92769 2276 "1e-11_1_10_0.975_0_1e-06_10:1e-12_0.001_0.01_0.9_0_1e-06_10"
"17091" 20336 3923 20336 4520 "1e-13_10_10_0.975_0_1e-06_10:1e-12_0.001_0.01_0.9_0_1e-06_10"
"17092" 21873 3939 21873 3753 "1e-12_10_10_0.975_0_1e-06_10:1e-12_0.001_0.01_0.9_0_1e-06_10"
"17093" 92956 3628 92956 2276 "1e-11_10_10_0.975_0_1e-06_10:1e-12_0.001_0.01_0.9_0_1e-06_10"
"17094" 20336 3944 20336 4520 "1e-13_0.001_10_0.975_0_1e-06_10:1e-12_1_0.01_0.9_0_1e-06_10"
"17095" 21866 3976 21866 3758 "1e-12_0.001_10_0.975_0_1e-06_10:1e-12_1_0.01_0.9_0_1e-06_10"
"17096" 92742 3698 92742 2323 "1e-11_0.001_10_0.975_0_1e-06_10:1e-12_1_0.01_0.9_0_1e-06_10"
"17097" 20336 3944 20336 4520 "1e-13_1_10_0.975_0_1e-06_10:1e-12_1_0.01_0.9_0_1e-06_10"
"17098" 21866 3977 21866 3755 "1e-12_1_10_0.975_0_1e-06_10:1e-12_1_0.01_0.9_0_1e-06_10"
"17099" 92767 3698 92767 2316 "1e-11_1_10_0.975_0_1e-06_10:1e-12_1_0.01_0.9_0_1e-06_10"
"17100" 20336 3945 20336 4520 "1e-13_10_10_0.975_0_1e-06_10:1e-12_1_0.01_0.9_0_1e-06_10"
"17101" 21872 3977 21872 3755 "1e-12_10_10_0.975_0_1e-06_10:1e-12_1_0.01_0.9_0_1e-06_10"
"17102" 92959 3698 92959 2316 "1e-11_10_10_0.975_0_1e-06_10:1e-12_1_0.01_0.9_0_1e-06_10"
"17103" 20337 3945 20337 4524 "1e-13_0.001_10_0.975_0_1e-06_10:1e-12_10_0.01_0.9_0_1e-06_10"
"17104" 21872 3984 21872 3785 "1e-12_0.001_10_0.975_0_1e-06_10:1e-12_10_0.01_0.9_0_1e-06_10"
"17105" 92766 3700 92766 2375 "1e-11_0.001_10_0.975_0_1e-06_10:1e-12_10_0.01_0.9_0_1e-06_10"
"17106" 20337 3945 20337 4524 "1e-13_1_10_0.975_0_1e-06_10:1e-12_10_0.01_0.9_0_1e-06_10"
"17107" 21872 3984 21872 3782 "1e-12_1_10_0.975_0_1e-06_10:1e-12_10_0.01_0.9_0_1e-06_10"
"17108" 92767 3700 92767 2317 "1e-11_1_10_0.975_0_1e-06_10:1e-12_10_0.01_0.9_0_1e-06_10"
"17109" 20337 3946 20337 4524 "1e-13_10_10_0.975_0_1e-06_10:1e-12_10_0.01_0.9_0_1e-06_10"
"17110" 21872 3989 21872 3755 "1e-12_10_10_0.975_0_1e-06_10:1e-12_10_0.01_0.9_0_1e-06_10"
"17111" 92959 3700 92959 2317 "1e-11_10_10_0.975_0_1e-06_10:1e-12_10_0.01_0.9_0_1e-06_10"
"17112" 20330 3995 20330 4624 "1e-13_0.001_0.01_0.975_0_1e-06_10:1e-12_0.001_1_0.9_0_1e-06_10"
"17113" 21848 4006 21848 4636 "1e-12_0.001_0.01_0.975_0_1e-06_10:1e-12_0.001_1_0.9_0_1e-06_10"
"17114" 92624 4054 92624 4669 "1e-11_0.001_0.01_0.975_0_1e-06_10:1e-12_0.001_1_0.9_0_1e-06_10"
"17115" 20330 3995 20330 4624 "1e-13_1_0.01_0.975_0_1e-06_10:1e-12_0.001_1_0.9_0_1e-06_10"
"17116" 21848 4006 21848 4636 "1e-12_1_0.01_0.975_0_1e-06_10:1e-12_0.001_1_0.9_0_1e-06_10"
"17117" 92626 4054 92626 4668 "1e-11_1_0.01_0.975_0_1e-06_10:1e-12_0.001_1_0.9_0_1e-06_10"
"17118" 20330 3995 20330 4624 "1e-13_10_0.01_0.975_0_1e-06_10:1e-12_0.001_1_0.9_0_1e-06_10"
"17119" 21849 4006 21849 4636 "1e-12_10_0.01_0.975_0_1e-06_10:1e-12_0.001_1_0.9_0_1e-06_10"
"17120" 92640 4054 92640 4669 "1e-11_10_0.01_0.975_0_1e-06_10:1e-12_0.001_1_0.9_0_1e-06_10"
"17121" 20330 4015 20330 4625 "1e-13_0.001_0.01_0.975_0_1e-06_10:1e-12_1_1_0.9_0_1e-06_10"
"17122" 21848 4026 21848 4636 "1e-12_0.001_0.01_0.975_0_1e-06_10:1e-12_1_1_0.9_0_1e-06_10"
"17123" 92624 4076 92624 4669 "1e-11_0.001_0.01_0.975_0_1e-06_10:1e-12_1_1_0.9_0_1e-06_10"
"17124" 20330 4015 20330 4625 "1e-13_1_0.01_0.975_0_1e-06_10:1e-12_1_1_0.9_0_1e-06_10"
"17125" 21848 4027 21848 4636 "1e-12_1_0.01_0.975_0_1e-06_10:1e-12_1_1_0.9_0_1e-06_10"
"17126" 92625 4076 92625 4669 "1e-11_1_0.01_0.975_0_1e-06_10:1e-12_1_1_0.9_0_1e-06_10"
"17127" 20330 4016 20330 4624 "1e-13_10_0.01_0.975_0_1e-06_10:1e-12_1_1_0.9_0_1e-06_10"
"17128" 21849 4027 21849 4636 "1e-12_10_0.01_0.975_0_1e-06_10:1e-12_1_1_0.9_0_1e-06_10"
"17129" 92640 4076 92640 4669 "1e-11_10_0.01_0.975_0_1e-06_10:1e-12_1_1_0.9_0_1e-06_10"
"17130" 20331 4016 20331 4629 "1e-13_0.001_0.01_0.975_0_1e-06_10:1e-12_10_1_0.9_0_1e-06_10"
"17131" 21849 4027 21849 4640 "1e-12_0.001_0.01_0.975_0_1e-06_10:1e-12_10_1_0.9_0_1e-06_10"
"17132" 92625 4076 92625 4670 "1e-11_0.001_0.01_0.975_0_1e-06_10:1e-12_10_1_0.9_0_1e-06_10"
"17133" 20331 4016 20331 4629 "1e-13_1_0.01_0.975_0_1e-06_10:1e-12_10_1_0.9_0_1e-06_10"
"17134" 21849 4028 21849 4639 "1e-12_1_0.01_0.975_0_1e-06_10:1e-12_10_1_0.9_0_1e-06_10"
"17135" 92625 4077 92625 4669 "1e-11_1_0.01_0.975_0_1e-06_10:1e-12_10_1_0.9_0_1e-06_10"
"17136" 20331 4017 20331 4628 "1e-13_10_0.01_0.975_0_1e-06_10:1e-12_10_1_0.9_0_1e-06_10"
"17137" 21849 4038 21849 4636 "1e-12_10_0.01_0.975_0_1e-06_10:1e-12_10_1_0.9_0_1e-06_10"
"17138" 92640 4077 92640 4669 "1e-11_10_0.01_0.975_0_1e-06_10:1e-12_10_1_0.9_0_1e-06_10"
"17139" 20330 4011 20330 4614 "1e-13_0.001_1_0.975_0_1e-06_10:1e-12_0.001_1_0.9_0_1e-06_10"
"17140" 21849 4101 21849 4533 "1e-12_0.001_1_0.975_0_1e-06_10:1e-12_0.001_1_0.9_0_1e-06_10"
"17141" 92653 3980 92653 3758 "1e-11_0.001_1_0.975_0_1e-06_10:1e-12_0.001_1_0.9_0_1e-06_10"
"17142" 20330 4011 20330 4614 "1e-13_1_1_0.975_0_1e-06_10:1e-12_0.001_1_0.9_0_1e-06_10"
"17143" 21850 4101 21850 4533 "1e-12_1_1_0.975_0_1e-06_10:1e-12_0.001_1_0.9_0_1e-06_10"
"17144" 92665 3977 92665 3754 "1e-11_1_1_0.975_0_1e-06_10:1e-12_0.001_1_0.9_0_1e-06_10"
"17145" 20330 4011 20330 4614 "1e-13_10_1_0.975_0_1e-06_10:1e-12_0.001_1_0.9_0_1e-06_10"
"17146" 21851 4101 21851 4533 "1e-12_10_1_0.975_0_1e-06_10:1e-12_0.001_1_0.9_0_1e-06_10"
"17147" 92762 3977 92762 3754 "1e-11_10_1_0.975_0_1e-06_10:1e-12_0.001_1_0.9_0_1e-06_10"
"17148" 20330 4031 20330 4615 "1e-13_0.001_1_0.975_0_1e-06_10:1e-12_1_1_0.9_0_1e-06_10"
"17149" 21849 4123 21849 4534 "1e-12_0.001_1_0.975_0_1e-06_10:1e-12_1_1_0.9_0_1e-06_10"
"17150" 92653 4019 92653 3761 "1e-11_0.001_1_0.975_0_1e-06_10:1e-12_1_1_0.9_0_1e-06_10"
"17151" 20330 4031 20330 4615 "1e-13_1_1_0.975_0_1e-06_10:1e-12_1_1_0.9_0_1e-06_10"
"17152" 21849 4124 21849 4533 "1e-12_1_1_0.975_0_1e-06_10:1e-12_1_1_0.9_0_1e-06_10"
"17153" 92664 4015 92664 3756 "1e-11_1_1_0.975_0_1e-06_10:1e-12_1_1_0.9_0_1e-06_10"
"17154" 20330 4032 20330 4614 "1e-13_10_1_0.975_0_1e-06_10:1e-12_1_1_0.9_0_1e-06_10"
"17155" 21851 4124 21851 4533 "1e-12_10_1_0.975_0_1e-06_10:1e-12_1_1_0.9_0_1e-06_10"
"17156" 92764 4016 92764 3756 "1e-11_10_1_0.975_0_1e-06_10:1e-12_1_1_0.9_0_1e-06_10"
"17157" 20331 4032 20331 4619 "1e-13_0.001_1_0.975_0_1e-06_10:1e-12_10_1_0.9_0_1e-06_10"
"17158" 21851 4124 21851 4540 "1e-12_0.001_1_0.975_0_1e-06_10:1e-12_10_1_0.9_0_1e-06_10"
"17159" 92663 4020 92663 3766 "1e-11_0.001_1_0.975_0_1e-06_10:1e-12_10_1_0.9_0_1e-06_10"
"17160" 20331 4032 20331 4619 "1e-13_1_1_0.975_0_1e-06_10:1e-12_10_1_0.9_0_1e-06_10"
"17161" 21851 4125 21851 4540 "1e-12_1_1_0.975_0_1e-06_10:1e-12_10_1_0.9_0_1e-06_10"
"17162" 92664 4017 92664 3756 "1e-11_1_1_0.975_0_1e-06_10:1e-12_10_1_0.9_0_1e-06_10"
"17163" 20331 4033 20331 4619 "1e-13_10_1_0.975_0_1e-06_10:1e-12_10_1_0.9_0_1e-06_10"
"17164" 21851 4136 21851 4533 "1e-12_10_1_0.975_0_1e-06_10:1e-12_10_1_0.9_0_1e-06_10"
"17165" 92764 4017 92764 3756 "1e-11_10_1_0.975_0_1e-06_10:1e-12_10_1_0.9_0_1e-06_10"
"17166" 20332 4091 20332 4523 "1e-13_0.001_10_0.975_0_1e-06_10:1e-12_0.001_1_0.9_0_1e-06_10"
"17167" 21863 3962 21863 3757 "1e-12_0.001_10_0.975_0_1e-06_10:1e-12_0.001_1_0.9_0_1e-06_10"
"17168" 92742 3631 92742 2279 "1e-11_0.001_10_0.975_0_1e-06_10:1e-12_0.001_1_0.9_0_1e-06_10"
"17169" 20332 4091 20332 4523 "1e-13_1_10_0.975_0_1e-06_10:1e-12_0.001_1_0.9_0_1e-06_10"
"17170" 21864 3962 21864 3757 "1e-12_1_10_0.975_0_1e-06_10:1e-12_0.001_1_0.9_0_1e-06_10"
"17171" 92769 3631 92769 2278 "1e-11_1_10_0.975_0_1e-06_10:1e-12_0.001_1_0.9_0_1e-06_10"
"17172" 20332 4091 20332 4523 "1e-13_10_10_0.975_0_1e-06_10:1e-12_0.001_1_0.9_0_1e-06_10"
"17173" 21871 3962 21871 3757 "1e-12_10_10_0.975_0_1e-06_10:1e-12_0.001_1_0.9_0_1e-06_10"
"17174" 92958 3631 92958 2278 "1e-11_10_10_0.975_0_1e-06_10:1e-12_0.001_1_0.9_0_1e-06_10"
"17175" 20332 4112 20332 4524 "1e-13_0.001_10_0.975_0_1e-06_10:1e-12_1_1_0.9_0_1e-06_10"
"17176" 21863 3999 21863 3762 "1e-12_0.001_10_0.975_0_1e-06_10:1e-12_1_1_0.9_0_1e-06_10"
"17177" 92741 3701 92741 2326 "1e-11_0.001_10_0.975_0_1e-06_10:1e-12_1_1_0.9_0_1e-06_10"
"17178" 20332 4112 20332 4524 "1e-13_1_10_0.975_0_1e-06_10:1e-12_1_1_0.9_0_1e-06_10"
"17179" 21863 3999 21863 3759 "1e-12_1_10_0.975_0_1e-06_10:1e-12_1_1_0.9_0_1e-06_10"
"17180" 92766 3701 92766 2319 "1e-11_1_10_0.975_0_1e-06_10:1e-12_1_1_0.9_0_1e-06_10"
"17181" 20332 4114 20332 4523 "1e-13_10_10_0.975_0_1e-06_10:1e-12_1_1_0.9_0_1e-06_10"
"17182" 21870 4000 21870 3759 "1e-12_10_10_0.975_0_1e-06_10:1e-12_1_1_0.9_0_1e-06_10"
"17183" 92961 3701 92961 2319 "1e-11_10_10_0.975_0_1e-06_10:1e-12_1_1_0.9_0_1e-06_10"
"17184" 20333 4114 20333 4532 "1e-13_0.001_10_0.975_0_1e-06_10:1e-12_10_1_0.9_0_1e-06_10"
"17185" 21870 4008 21870 3792 "1e-12_0.001_10_0.975_0_1e-06_10:1e-12_10_1_0.9_0_1e-06_10"
"17186" 92765 3703 92765 2378 "1e-11_0.001_10_0.975_0_1e-06_10:1e-12_10_1_0.9_0_1e-06_10"
"17187" 20333 4114 20333 4532 "1e-13_1_10_0.975_0_1e-06_10:1e-12_10_1_0.9_0_1e-06_10"
"17188" 21870 4008 21870 3788 "1e-12_1_10_0.975_0_1e-06_10:1e-12_10_1_0.9_0_1e-06_10"
"17189" 92766 3703 92766 2320 "1e-11_1_10_0.975_0_1e-06_10:1e-12_10_1_0.9_0_1e-06_10"
"17190" 20333 4116 20333 4531 "1e-13_10_10_0.975_0_1e-06_10:1e-12_10_1_0.9_0_1e-06_10"
"17191" 21870 4012 21870 3759 "1e-12_10_10_0.975_0_1e-06_10:1e-12_10_1_0.9_0_1e-06_10"
"17192" 92961 3703 92961 2320 "1e-11_10_10_0.975_0_1e-06_10:1e-12_10_1_0.9_0_1e-06_10"
"17193" 20290 4578 20290 4656 "1e-13_0.001_0.01_0.975_0_1e-06_10:1e-12_0.001_10_0.9_0_1e-06_10"
"17194" 21805 4598 21805 4669 "1e-12_0.001_0.01_0.975_0_1e-06_10:1e-12_0.001_10_0.9_0_1e-06_10"
"17195" 92546 4664 92546 4706 "1e-11_0.001_0.01_0.975_0_1e-06_10:1e-12_0.001_10_0.9_0_1e-06_10"
"17196" 20290 4578 20290 4656 "1e-13_1_0.01_0.975_0_1e-06_10:1e-12_0.001_10_0.9_0_1e-06_10"
"17197" 21806 4597 21806 4668 "1e-12_1_0.01_0.975_0_1e-06_10:1e-12_0.001_10_0.9_0_1e-06_10"
"17198" 92564 4657 92564 4700 "1e-11_1_0.01_0.975_0_1e-06_10:1e-12_0.001_10_0.9_0_1e-06_10"
"17199" 20291 4578 20291 4656 "1e-13_10_0.01_0.975_0_1e-06_10:1e-12_0.001_10_0.9_0_1e-06_10"
"17200" 21816 4598 21816 4669 "1e-12_10_0.01_0.975_0_1e-06_10:1e-12_0.001_10_0.9_0_1e-06_10"
"17201" 92699 4658 92699 4700 "1e-11_10_0.01_0.975_0_1e-06_10:1e-12_0.001_10_0.9_0_1e-06_10"
"17202" 20290 4599 20290 4662 "1e-13_0.001_0.01_0.975_0_1e-06_10:1e-12_1_10_0.9_0_1e-06_10"
"17203" 21805 4620 21805 4673 "1e-12_0.001_0.01_0.975_0_1e-06_10:1e-12_1_10_0.9_0_1e-06_10"
"17204" 92546 4687 92546 4708 "1e-11_0.001_0.01_0.975_0_1e-06_10:1e-12_1_10_0.9_0_1e-06_10"
"17205" 20290 4599 20290 4661 "1e-13_1_0.01_0.975_0_1e-06_10:1e-12_1_10_0.9_0_1e-06_10"
"17206" 21805 4620 21805 4669 "1e-12_1_0.01_0.975_0_1e-06_10:1e-12_1_10_0.9_0_1e-06_10"
"17207" 92563 4681 92563 4701 "1e-11_1_0.01_0.975_0_1e-06_10:1e-12_1_10_0.9_0_1e-06_10"
"17208" 20290 4600 20290 4657 "1e-13_10_0.01_0.975_0_1e-06_10:1e-12_1_10_0.9_0_1e-06_10"
"17209" 21815 4620 21815 4670 "1e-12_10_0.01_0.975_0_1e-06_10:1e-12_1_10_0.9_0_1e-06_10"
"17210" 92701 4681 92701 4701 "1e-11_10_0.01_0.975_0_1e-06_10:1e-12_1_10_0.9_0_1e-06_10"
"17211" 20299 4618 20299 4704 "1e-13_0.001_0.01_0.975_0_1e-06_10:1e-12_10_10_0.9_0_1e-06_10"
"17212" 21814 4636 21814 4709 "1e-12_0.001_0.01_0.975_0_1e-06_10:1e-12_10_10_0.9_0_1e-06_10"
"17213" 92560 4690 92560 4712 "1e-11_0.001_0.01_0.975_0_1e-06_10:1e-12_10_10_0.9_0_1e-06_10"
"17214" 20299 4618 20299 4704 "1e-13_1_0.01_0.975_0_1e-06_10:1e-12_10_10_0.9_0_1e-06_10"
"17215" 21815 4636 21815 4705 "1e-12_1_0.01_0.975_0_1e-06_10:1e-12_10_10_0.9_0_1e-06_10"
"17216" 92563 4682 92563 4701 "1e-11_1_0.01_0.975_0_1e-06_10:1e-12_10_10_0.9_0_1e-06_10"
"17217" 20299 4619 20299 4700 "1e-13_10_0.01_0.975_0_1e-06_10:1e-12_10_10_0.9_0_1e-06_10"
"17218" 21815 4642 21815 4670 "1e-12_10_0.01_0.975_0_1e-06_10:1e-12_10_10_0.9_0_1e-06_10"
"17219" 92701 4683 92701 4701 "1e-11_10_0.01_0.975_0_1e-06_10:1e-12_10_10_0.9_0_1e-06_10"
"17220" 20290 4572 20290 4646 "1e-13_0.001_1_0.975_0_1e-06_10:1e-12_0.001_10_0.9_0_1e-06_10"
"17221" 21809 4540 21809 4566 "1e-12_0.001_1_0.975_0_1e-06_10:1e-12_0.001_10_0.9_0_1e-06_10"
"17222" 92598 4137 92598 3791 "1e-11_0.001_1_0.975_0_1e-06_10:1e-12_0.001_10_0.9_0_1e-06_10"
"17223" 20290 4572 20290 4646 "1e-13_1_1_0.975_0_1e-06_10:1e-12_0.001_10_0.9_0_1e-06_10"
"17224" 21810 4539 21810 4565 "1e-12_1_1_0.975_0_1e-06_10:1e-12_0.001_10_0.9_0_1e-06_10"
"17225" 92623 4130 92623 3783 "1e-11_1_1_0.975_0_1e-06_10:1e-12_0.001_10_0.9_0_1e-06_10"
"17226" 20291 4572 20291 4646 "1e-13_10_1_0.975_0_1e-06_10:1e-12_0.001_10_0.9_0_1e-06_10"
"17227" 21819 4540 21819 4566 "1e-12_10_1_0.975_0_1e-06_10:1e-12_0.001_10_0.9_0_1e-06_10"
"17228" 92806 4130 92806 3783 "1e-11_10_1_0.975_0_1e-06_10:1e-12_0.001_10_0.9_0_1e-06_10"
"17229" 20290 4594 20290 4652 "1e-13_0.001_1_0.975_0_1e-06_10:1e-12_1_10_0.9_0_1e-06_10"
"17230" 21808 4563 21808 4571 "1e-12_0.001_1_0.975_0_1e-06_10:1e-12_1_10_0.9_0_1e-06_10"
"17231" 92598 4177 92598 3796 "1e-11_0.001_1_0.975_0_1e-06_10:1e-12_1_10_0.9_0_1e-06_10"
"17232" 20290 4594 20290 4651 "1e-13_1_1_0.975_0_1e-06_10:1e-12_1_10_0.9_0_1e-06_10"
"17233" 21808 4563 21808 4567 "1e-12_1_1_0.975_0_1e-06_10:1e-12_1_10_0.9_0_1e-06_10"
"17234" 92621 4170 92621 3787 "1e-11_1_1_0.975_0_1e-06_10:1e-12_1_10_0.9_0_1e-06_10"
"17235" 20290 4594 20290 4647 "1e-13_10_1_0.975_0_1e-06_10:1e-12_1_10_0.9_0_1e-06_10"
"17236" 21818 4564 21818 4567 "1e-12_10_1_0.975_0_1e-06_10:1e-12_1_10_0.9_0_1e-06_10"
"17237" 92808 4170 92808 3787 "1e-11_10_1_0.975_0_1e-06_10:1e-12_1_10_0.9_0_1e-06_10"
"17238" 20299 4613 20299 4695 "1e-13_0.001_1_0.975_0_1e-06_10:1e-12_10_10_0.9_0_1e-06_10"
"17239" 21818 4580 21818 4608 "1e-12_0.001_1_0.975_0_1e-06_10:1e-12_10_10_0.9_0_1e-06_10"
"17240" 92618 4181 92618 3805 "1e-11_0.001_1_0.975_0_1e-06_10:1e-12_10_10_0.9_0_1e-06_10"
"17241" 20299 4613 20299 4694 "1e-13_1_1_0.975_0_1e-06_10:1e-12_10_10_0.9_0_1e-06_10"
"17242" 21818 4580 21818 4604 "1e-12_1_1_0.975_0_1e-06_10:1e-12_10_10_0.9_0_1e-06_10"
"17243" 92621 4172 92621 3787 "1e-11_1_1_0.975_0_1e-06_10:1e-12_10_10_0.9_0_1e-06_10"
"17244" 20299 4613 20299 4690 "1e-13_10_1_0.975_0_1e-06_10:1e-12_10_10_0.9_0_1e-06_10"
