"alone1" "alone2" "intra1fx" "intra2fx" "inter1fx" "inter2fx" "fit_alone1" "fit_alone2" "epis" "loss" "loss2" "p1" "p2" "comb" "intra1" "intra2" "inter1" "inter2" "fitness" "cotransf" "exx1fx" "exx2fx" "lossXY" "time"
"1e-12_1_1_0.95_0.05_1e-08_1:1e-13_1_1_0.975_0.05_1e-08_1" 1e-12 1e-13 1 1 1 1 0.95 0.975 0.05 1e-08 1 "1e-12_1_1_0.95_0.05_1e-08_1" "1e-13_1_1_0.975_0.05_1e-08_1" "1e-12_1_1_0.95_0.05_1e-08_1:1e-13_1_1_0.975_0.05_1e-08_1" 1e-12 1e-13 1e-12 1e-13 0.97625 1e-13 1e-12 1e-13 1e-08 35633
"1e-11_1_1_0.95_0.05_1e-08_1:1e-13_1_1_0.975_0.05_1e-08_1" 1e-11 1e-13 1 1 1 1 0.95 0.975 0.05 1e-08 1 "1e-11_1_1_0.95_0.05_1e-08_1" "1e-13_1_1_0.975_0.05_1e-08_1" "1e-11_1_1_0.95_0.05_1e-08_1:1e-13_1_1_0.975_0.05_1e-08_1" 1e-11 1e-13 1e-11 1e-13 0.97625 1e-13 1e-11 1e-13 1e-08 66370
"1e-13_1_1_0.95_0.05_1e-08_1:1e-12_1_1_0.975_0.05_1e-08_1" 1e-13 1e-12 1 1 1 1 0.95 0.975 0.05 1e-08 1 "1e-13_1_1_0.95_0.05_1e-08_1" "1e-12_1_1_0.975_0.05_1e-08_1" "1e-13_1_1_0.95_0.05_1e-08_1:1e-12_1_1_0.975_0.05_1e-08_1" 1e-13 1e-12 1e-13 1e-12 0.97625 1e-13 1e-13 1e-12 1e-08 37503
"1e-12_1_1_0.95_0.05_1e-08_1:1e-12_1_1_0.975_0.05_1e-08_1" 1e-12 1e-12 1 1 1 1 0.95 0.975 0.05 1e-08 1 "1e-12_1_1_0.95_0.05_1e-08_1" "1e-12_1_1_0.975_0.05_1e-08_1" "1e-12_1_1_0.95_0.05_1e-08_1:1e-12_1_1_0.975_0.05_1e-08_1" 1e-12 1e-12 1e-12 1e-12 0.97625 1e-12 1e-12 1e-12 1e-08 35550
"1e-11_1_1_0.95_0.05_1e-08_1:1e-12_1_1_0.975_0.05_1e-08_1" 1e-11 1e-12 1 1 1 1 0.95 0.975 0.05 1e-08 1 "1e-11_1_1_0.95_0.05_1e-08_1" "1e-12_1_1_0.975_0.05_1e-08_1" "1e-11_1_1_0.95_0.05_1e-08_1:1e-12_1_1_0.975_0.05_1e-08_1" 1e-11 1e-12 1e-11 1e-12 0.97625 1e-12 1e-11 1e-12 1e-08 69424
"1e-13_1_1_0.95_0.05_1e-08_1:1e-11_1_1_0.975_0.05_1e-08_1" 1e-13 1e-11 1 1 1 1 0.95 0.975 0.05 1e-08 1 "1e-13_1_1_0.95_0.05_1e-08_1" "1e-11_1_1_0.975_0.05_1e-08_1" "1e-13_1_1_0.95_0.05_1e-08_1:1e-11_1_1_0.975_0.05_1e-08_1" 1e-13 1e-11 1e-13 1e-11 0.97625 1e-13 1e-13 1e-11 1e-08 254146
"1e-12_1_1_0.95_0.05_1e-08_1:1e-11_1_1_0.975_0.05_1e-08_1" 1e-12 1e-11 1 1 1 1 0.95 0.975 0.05 1e-08 1 "1e-12_1_1_0.95_0.05_1e-08_1" "1e-11_1_1_0.975_0.05_1e-08_1" "1e-12_1_1_0.95_0.05_1e-08_1:1e-11_1_1_0.975_0.05_1e-08_1" 1e-12 1e-11 1e-12 1e-11 0.97625 1e-12 1e-12 1e-11 1e-08 159058
"1e-11_1_1_0.95_0.05_1e-08_1:1e-11_1_1_0.975_0.05_1e-08_1" 1e-11 1e-11 1 1 1 1 0.95 0.975 0.05 1e-08 1 "1e-11_1_1_0.95_0.05_1e-08_1" "1e-11_1_1_0.975_0.05_1e-08_1" "1e-11_1_1_0.95_0.05_1e-08_1:1e-11_1_1_0.975_0.05_1e-08_1" 1e-11 1e-11 1e-11 1e-11 0.97625 1e-11 1e-11 1e-11 1e-08 209349
"1e-13_1_1_0.975_0.05_1e-08_1:1e-13_1_1_0.975_0.05_1e-08_1" 1e-13 1e-13 1 1 1 1 0.975 0.975 0.05 1e-08 1 "1e-13_1_1_0.975_0.05_1e-08_1" "1e-13_1_1_0.975_0.05_1e-08_1" "1e-13_1_1_0.975_0.05_1e-08_1:1e-13_1_1_0.975_0.05_1e-08_1" 1e-13 1e-13 1e-13 1e-13 1.000625 1e-13 1e-13 1e-13 1e-08 508758
"1e-12_1_1_0.975_0.05_1e-08_1:1e-13_1_1_0.975_0.05_1e-08_1" 1e-12 1e-13 1 1 1 1 0.975 0.975 0.05 1e-08 1 "1e-12_1_1_0.975_0.05_1e-08_1" "1e-13_1_1_0.975_0.05_1e-08_1" "1e-12_1_1_0.975_0.05_1e-08_1:1e-13_1_1_0.975_0.05_1e-08_1" 1e-12 1e-13 1e-12 1e-13 1.000625 1e-13 1e-12 1e-13 1e-08 156276
"1e-11_1_1_0.975_0.05_1e-08_1:1e-13_1_1_0.975_0.05_1e-08_1" 1e-11 1e-13 1 1 1 1 0.975 0.975 0.05 1e-08 1 "1e-11_1_1_0.975_0.05_1e-08_1" "1e-13_1_1_0.975_0.05_1e-08_1" "1e-11_1_1_0.975_0.05_1e-08_1:1e-13_1_1_0.975_0.05_1e-08_1" 1e-11 1e-13 1e-11 1e-13 1.000625 1e-13 1e-11 1e-13 1e-08 24871
"1e-13_1_1_0.975_0.05_1e-08_1:1e-12_1_1_0.975_0.05_1e-08_1" 1e-13 1e-12 1 1 1 1 0.975 0.975 0.05 1e-08 1 "1e-13_1_1_0.975_0.05_1e-08_1" "1e-12_1_1_0.975_0.05_1e-08_1" "1e-13_1_1_0.975_0.05_1e-08_1:1e-12_1_1_0.975_0.05_1e-08_1" 1e-13 1e-12 1e-13 1e-12 1.000625 1e-13 1e-13 1e-12 1e-08 163913
"1e-12_1_1_0.975_0.05_1e-08_1:1e-12_1_1_0.975_0.05_1e-08_1" 1e-12 1e-12 1 1 1 1 0.975 0.975 0.05 1e-08 1 "1e-12_1_1_0.975_0.05_1e-08_1" "1e-12_1_1_0.975_0.05_1e-08_1" "1e-12_1_1_0.975_0.05_1e-08_1:1e-12_1_1_0.975_0.05_1e-08_1" 1e-12 1e-12 1e-12 1e-12 1.000625 1e-12 1e-12 1e-12 1e-08 178636
"1e-11_1_1_0.975_0.05_1e-08_1:1e-12_1_1_0.975_0.05_1e-08_1" 1e-11 1e-12 1 1 1 1 0.975 0.975 0.05 1e-08 1 "1e-11_1_1_0.975_0.05_1e-08_1" "1e-12_1_1_0.975_0.05_1e-08_1" "1e-11_1_1_0.975_0.05_1e-08_1:1e-12_1_1_0.975_0.05_1e-08_1" 1e-11 1e-12 1e-11 1e-12 1.000625 1e-12 1e-11 1e-12 1e-08 35479
"1e-13_1_1_0.975_0.05_1e-08_1:1e-11_1_1_0.975_0.05_1e-08_1" 1e-13 1e-11 1 1 1 1 0.975 0.975 0.05 1e-08 1 "1e-13_1_1_0.975_0.05_1e-08_1" "1e-11_1_1_0.975_0.05_1e-08_1" "1e-13_1_1_0.975_0.05_1e-08_1:1e-11_1_1_0.975_0.05_1e-08_1" 1e-13 1e-11 1e-13 1e-11 1.000625 1e-13 1e-13 1e-11 1e-08 38384
"1e-12_1_1_0.975_0.05_1e-08_1:1e-11_1_1_0.975_0.05_1e-08_1" 1e-12 1e-11 1 1 1 1 0.975 0.975 0.05 1e-08 1 "1e-12_1_1_0.975_0.05_1e-08_1" "1e-11_1_1_0.975_0.05_1e-08_1" "1e-12_1_1_0.975_0.05_1e-08_1:1e-11_1_1_0.975_0.05_1e-08_1" 1e-12 1e-11 1e-12 1e-11 1.000625 1e-12 1e-12 1e-11 1e-08 25894
"1e-11_1_1_0.975_0.05_1e-08_1:1e-11_1_1_0.975_0.05_1e-08_1" 1e-11 1e-11 1 1 1 1 0.975 0.975 0.05 1e-08 1 "1e-11_1_1_0.975_0.05_1e-08_1" "1e-11_1_1_0.975_0.05_1e-08_1" "1e-11_1_1_0.975_0.05_1e-08_1:1e-11_1_1_0.975_0.05_1e-08_1" 1e-11 1e-11 1e-11 1e-11 1.000625 1e-11 1e-11 1e-11 1e-08 24433
"1e-13_1_1_0.85_0.1_1e-08_1:1e-13_1_1_0.85_0.1_1e-08_1" 1e-13 1e-13 1 1 1 1 0.85 0.85 0.1 1e-08 1 "1e-13_1_1_0.85_0.1_1e-08_1" "1e-13_1_1_0.85_0.1_1e-08_1" "1e-13_1_1_0.85_0.1_1e-08_1:1e-13_1_1_0.85_0.1_1e-08_1" 1e-13 1e-13 1e-13 1e-13 0.8225 1e-13 1e-13 1e-13 1e-08 6071
"1e-12_1_1_0.85_0.1_1e-08_1:1e-13_1_1_0.85_0.1_1e-08_1" 1e-12 1e-13 1 1 1 1 0.85 0.85 0.1 1e-08 1 "1e-12_1_1_0.85_0.1_1e-08_1" "1e-13_1_1_0.85_0.1_1e-08_1" "1e-12_1_1_0.85_0.1_1e-08_1:1e-13_1_1_0.85_0.1_1e-08_1" 1e-12 1e-13 1e-12 1e-13 0.8225 1e-13 1e-12 1e-13 1e-08 5664
"1e-11_1_1_0.85_0.1_1e-08_1:1e-13_1_1_0.85_0.1_1e-08_1" 1e-11 1e-13 1 1 1 1 0.85 0.85 0.1 1e-08 1 "1e-11_1_1_0.85_0.1_1e-08_1" "1e-13_1_1_0.85_0.1_1e-08_1" "1e-11_1_1_0.85_0.1_1e-08_1:1e-13_1_1_0.85_0.1_1e-08_1" 1e-11 1e-13 1e-11 1e-13 0.8225 1e-13 1e-11 1e-13 1e-08 6379
"1e-13_1_1_0.85_0.1_1e-08_1:1e-12_1_1_0.85_0.1_1e-08_1" 1e-13 1e-12 1 1 1 1 0.85 0.85 0.1 1e-08 1 "1e-13_1_1_0.85_0.1_1e-08_1" "1e-12_1_1_0.85_0.1_1e-08_1" "1e-13_1_1_0.85_0.1_1e-08_1:1e-12_1_1_0.85_0.1_1e-08_1" 1e-13 1e-12 1e-13 1e-12 0.8225 1e-13 1e-13 1e-12 1e-08 5870
"1e-12_1_1_0.85_0.1_1e-08_1:1e-12_1_1_0.85_0.1_1e-08_1" 1e-12 1e-12 1 1 1 1 0.85 0.85 0.1 1e-08 1 "1e-12_1_1_0.85_0.1_1e-08_1" "1e-12_1_1_0.85_0.1_1e-08_1" "1e-12_1_1_0.85_0.1_1e-08_1:1e-12_1_1_0.85_0.1_1e-08_1" 1e-12 1e-12 1e-12 1e-12 0.8225 1e-12 1e-12 1e-12 1e-08 5871
"1e-11_1_1_0.85_0.1_1e-08_1:1e-12_1_1_0.85_0.1_1e-08_1" 1e-11 1e-12 1 1 1 1 0.85 0.85 0.1 1e-08 1 "1e-11_1_1_0.85_0.1_1e-08_1" "1e-12_1_1_0.85_0.1_1e-08_1" "1e-11_1_1_0.85_0.1_1e-08_1:1e-12_1_1_0.85_0.1_1e-08_1" 1e-11 1e-12 1e-11 1e-12 0.8225 1e-12 1e-11 1e-12 1e-08 6388
"1e-13_1_1_0.85_0.1_1e-08_1:1e-11_1_1_0.85_0.1_1e-08_1" 1e-13 1e-11 1 1 1 1 0.85 0.85 0.1 1e-08 1 "1e-13_1_1_0.85_0.1_1e-08_1" "1e-11_1_1_0.85_0.1_1e-08_1" "1e-13_1_1_0.85_0.1_1e-08_1:1e-11_1_1_0.85_0.1_1e-08_1" 1e-13 1e-11 1e-13 1e-11 0.8225 1e-13 1e-13 1e-11 1e-08 6479
"1e-12_1_1_0.85_0.1_1e-08_1:1e-11_1_1_0.85_0.1_1e-08_1" 1e-12 1e-11 1 1 1 1 0.85 0.85 0.1 1e-08 1 "1e-12_1_1_0.85_0.1_1e-08_1" "1e-11_1_1_0.85_0.1_1e-08_1" "1e-12_1_1_0.85_0.1_1e-08_1:1e-11_1_1_0.85_0.1_1e-08_1" 1e-12 1e-11 1e-12 1e-11 0.8225 1e-12 1e-12 1e-11 1e-08 6331
"1e-11_1_1_0.85_0.1_1e-08_1:1e-11_1_1_0.85_0.1_1e-08_1" 1e-11 1e-11 1 1 1 1 0.85 0.85 0.1 1e-08 1 "1e-11_1_1_0.85_0.1_1e-08_1" "1e-11_1_1_0.85_0.1_1e-08_1" "1e-11_1_1_0.85_0.1_1e-08_1:1e-11_1_1_0.85_0.1_1e-08_1" 1e-11 1e-11 1e-11 1e-11 0.8225 1e-11 1e-11 1e-11 1e-08 6444
"1e-13_1_1_0.9_0.1_1e-08_1:1e-13_1_1_0.85_0.1_1e-08_1" 1e-13 1e-13 1 1 1 1 0.9 0.85 0.1 1e-08 1 "1e-13_1_1_0.9_0.1_1e-08_1" "1e-13_1_1_0.85_0.1_1e-08_1" "1e-13_1_1_0.9_0.1_1e-08_1:1e-13_1_1_0.85_0.1_1e-08_1" 1e-13 1e-13 1e-13 1e-13 0.865 1e-13 1e-13 1e-13 1e-08 8403
"1e-12_1_1_0.9_0.1_1e-08_1:1e-13_1_1_0.85_0.1_1e-08_1" 1e-12 1e-13 1 1 1 1 0.9 0.85 0.1 1e-08 1 "1e-12_1_1_0.9_0.1_1e-08_1" "1e-13_1_1_0.85_0.1_1e-08_1" "1e-12_1_1_0.9_0.1_1e-08_1:1e-13_1_1_0.85_0.1_1e-08_1" 1e-12 1e-13 1e-12 1e-13 0.865 1e-13 1e-12 1e-13 1e-08 8710
"1e-11_1_1_0.9_0.1_1e-08_1:1e-13_1_1_0.85_0.1_1e-08_1" 1e-11 1e-13 1 1 1 1 0.9 0.85 0.1 1e-08 1 "1e-11_1_1_0.9_0.1_1e-08_1" "1e-13_1_1_0.85_0.1_1e-08_1" "1e-11_1_1_0.9_0.1_1e-08_1:1e-13_1_1_0.85_0.1_1e-08_1" 1e-11 1e-13 1e-11 1e-13 0.865 1e-13 1e-11 1e-13 1e-08 10838
"1e-13_1_1_0.9_0.1_1e-08_1:1e-12_1_1_0.85_0.1_1e-08_1" 1e-13 1e-12 1 1 1 1 0.9 0.85 0.1 1e-08 1 "1e-13_1_1_0.9_0.1_1e-08_1" "1e-12_1_1_0.85_0.1_1e-08_1" "1e-13_1_1_0.9_0.1_1e-08_1:1e-12_1_1_0.85_0.1_1e-08_1" 1e-13 1e-12 1e-13 1e-12 0.865 1e-13 1e-13 1e-12 1e-08 8405
"1e-12_1_1_0.9_0.1_1e-08_1:1e-12_1_1_0.85_0.1_1e-08_1" 1e-12 1e-12 1 1 1 1 0.9 0.85 0.1 1e-08 1 "1e-12_1_1_0.9_0.1_1e-08_1" "1e-12_1_1_0.85_0.1_1e-08_1" "1e-12_1_1_0.9_0.1_1e-08_1:1e-12_1_1_0.85_0.1_1e-08_1" 1e-12 1e-12 1e-12 1e-12 0.865 1e-12 1e-12 1e-12 1e-08 8651
"1e-11_1_1_0.9_0.1_1e-08_1:1e-12_1_1_0.85_0.1_1e-08_1" 1e-11 1e-12 1 1 1 1 0.9 0.85 0.1 1e-08 1 "1e-11_1_1_0.9_0.1_1e-08_1" "1e-12_1_1_0.85_0.1_1e-08_1" "1e-11_1_1_0.9_0.1_1e-08_1:1e-12_1_1_0.85_0.1_1e-08_1" 1e-11 1e-12 1e-11 1e-12 0.865 1e-12 1e-11 1e-12 1e-08 10810
"1e-13_1_1_0.9_0.1_1e-08_1:1e-11_1_1_0.85_0.1_1e-08_1" 1e-13 1e-11 1 1 1 1 0.9 0.85 0.1 1e-08 1 "1e-13_1_1_0.9_0.1_1e-08_1" "1e-11_1_1_0.85_0.1_1e-08_1" "1e-13_1_1_0.9_0.1_1e-08_1:1e-11_1_1_0.85_0.1_1e-08_1" 1e-13 1e-11 1e-13 1e-11 0.865 1e-13 1e-13 1e-11 1e-08 8368
"1e-12_1_1_0.9_0.1_1e-08_1:1e-11_1_1_0.85_0.1_1e-08_1" 1e-12 1e-11 1 1 1 1 0.9 0.85 0.1 1e-08 1 "1e-12_1_1_0.9_0.1_1e-08_1" "1e-11_1_1_0.85_0.1_1e-08_1" "1e-12_1_1_0.9_0.1_1e-08_1:1e-11_1_1_0.85_0.1_1e-08_1" 1e-12 1e-11 1e-12 1e-11 0.865 1e-12 1e-12 1e-11 1e-08 8527
"1e-11_1_1_0.9_0.1_1e-08_1:1e-11_1_1_0.85_0.1_1e-08_1" 1e-11 1e-11 1 1 1 1 0.9 0.85 0.1 1e-08 1 "1e-11_1_1_0.9_0.1_1e-08_1" "1e-11_1_1_0.85_0.1_1e-08_1" "1e-11_1_1_0.9_0.1_1e-08_1:1e-11_1_1_0.85_0.1_1e-08_1" 1e-11 1e-11 1e-11 1e-11 0.865 1e-11 1e-11 1e-11 1e-08 10490
"1e-13_1_1_0.95_0.1_1e-08_1:1e-13_1_1_0.85_0.1_1e-08_1" 1e-13 1e-13 1 1 1 1 0.95 0.85 0.1 1e-08 1 "1e-13_1_1_0.95_0.1_1e-08_1" "1e-13_1_1_0.85_0.1_1e-08_1" "1e-13_1_1_0.95_0.1_1e-08_1:1e-13_1_1_0.85_0.1_1e-08_1" 1e-13 1e-13 1e-13 1e-13 0.9075 1e-13 1e-13 1e-13 1e-08 18331
"1e-12_1_1_0.95_0.1_1e-08_1:1e-13_1_1_0.85_0.1_1e-08_1" 1e-12 1e-13 1 1 1 1 0.95 0.85 0.1 1e-08 1 "1e-12_1_1_0.95_0.1_1e-08_1" "1e-13_1_1_0.85_0.1_1e-08_1" "1e-12_1_1_0.95_0.1_1e-08_1:1e-13_1_1_0.85_0.1_1e-08_1" 1e-12 1e-13 1e-12 1e-13 0.9075 1e-13 1e-12 1e-13 1e-08 17676
"1e-11_1_1_0.95_0.1_1e-08_1:1e-13_1_1_0.85_0.1_1e-08_1" 1e-11 1e-13 1 1 1 1 0.95 0.85 0.1 1e-08 1 "1e-11_1_1_0.95_0.1_1e-08_1" "1e-13_1_1_0.85_0.1_1e-08_1" "1e-11_1_1_0.95_0.1_1e-08_1:1e-13_1_1_0.85_0.1_1e-08_1" 1e-11 1e-13 1e-11 1e-13 0.9075 1e-13 1e-11 1e-13 1e-08 26770
"1e-13_1_1_0.95_0.1_1e-08_1:1e-12_1_1_0.85_0.1_1e-08_1" 1e-13 1e-12 1 1 1 1 0.95 0.85 0.1 1e-08 1 "1e-13_1_1_0.95_0.1_1e-08_1" "1e-12_1_1_0.85_0.1_1e-08_1" "1e-13_1_1_0.95_0.1_1e-08_1:1e-12_1_1_0.85_0.1_1e-08_1" 1e-13 1e-12 1e-13 1e-12 0.9075 1e-13 1e-13 1e-12 1e-08 16941
"1e-12_1_1_0.95_0.1_1e-08_1:1e-12_1_1_0.85_0.1_1e-08_1" 1e-12 1e-12 1 1 1 1 0.95 0.85 0.1 1e-08 1 "1e-12_1_1_0.95_0.1_1e-08_1" "1e-12_1_1_0.85_0.1_1e-08_1" "1e-12_1_1_0.95_0.1_1e-08_1:1e-12_1_1_0.85_0.1_1e-08_1" 1e-12 1e-12 1e-12 1e-12 0.9075 1e-12 1e-12 1e-12 1e-08 17465
"1e-11_1_1_0.95_0.1_1e-08_1:1e-12_1_1_0.85_0.1_1e-08_1" 1e-11 1e-12 1 1 1 1 0.95 0.85 0.1 1e-08 1 "1e-11_1_1_0.95_0.1_1e-08_1" "1e-12_1_1_0.85_0.1_1e-08_1" "1e-11_1_1_0.95_0.1_1e-08_1:1e-12_1_1_0.85_0.1_1e-08_1" 1e-11 1e-12 1e-11 1e-12 0.9075 1e-12 1e-11 1e-12 1e-08 32664
"1e-13_1_1_0.95_0.1_1e-08_1:1e-11_1_1_0.85_0.1_1e-08_1" 1e-13 1e-11 1 1 1 1 0.95 0.85 0.1 1e-08 1 "1e-13_1_1_0.95_0.1_1e-08_1" "1e-11_1_1_0.85_0.1_1e-08_1" "1e-13_1_1_0.95_0.1_1e-08_1:1e-11_1_1_0.85_0.1_1e-08_1" 1e-13 1e-11 1e-13 1e-11 0.9075 1e-13 1e-13 1e-11 1e-08 16586
"1e-12_1_1_0.95_0.1_1e-08_1:1e-11_1_1_0.85_0.1_1e-08_1" 1e-12 1e-11 1 1 1 1 0.95 0.85 0.1 1e-08 1 "1e-12_1_1_0.95_0.1_1e-08_1" "1e-11_1_1_0.85_0.1_1e-08_1" "1e-12_1_1_0.95_0.1_1e-08_1:1e-11_1_1_0.85_0.1_1e-08_1" 1e-12 1e-11 1e-12 1e-11 0.9075 1e-12 1e-12 1e-11 1e-08 17276
"1e-11_1_1_0.95_0.1_1e-08_1:1e-11_1_1_0.85_0.1_1e-08_1" 1e-11 1e-11 1 1 1 1 0.95 0.85 0.1 1e-08 1 "1e-11_1_1_0.95_0.1_1e-08_1" "1e-11_1_1_0.85_0.1_1e-08_1" "1e-11_1_1_0.95_0.1_1e-08_1:1e-11_1_1_0.85_0.1_1e-08_1" 1e-11 1e-11 1e-11 1e-11 0.9075 1e-11 1e-11 1e-11 1e-08 27393
"1e-13_1_1_0.975_0.1_1e-08_1:1e-13_1_1_0.85_0.1_1e-08_1" 1e-13 1e-13 1 1 1 1 0.975 0.85 0.1 1e-08 1 "1e-13_1_1_0.975_0.1_1e-08_1" "1e-13_1_1_0.85_0.1_1e-08_1" "1e-13_1_1_0.975_0.1_1e-08_1:1e-13_1_1_0.85_0.1_1e-08_1" 1e-13 1e-13 1e-13 1e-13 0.92875 1e-13 1e-13 1e-13 1e-08 39284
"1e-12_1_1_0.975_0.1_1e-08_1:1e-13_1_1_0.85_0.1_1e-08_1" 1e-12 1e-13 1 1 1 1 0.975 0.85 0.1 1e-08 1 "1e-12_1_1_0.975_0.1_1e-08_1" "1e-13_1_1_0.85_0.1_1e-08_1" "1e-12_1_1_0.975_0.1_1e-08_1:1e-13_1_1_0.85_0.1_1e-08_1" 1e-12 1e-13 1e-12 1e-13 0.92875 1e-13 1e-12 1e-13 1e-08 34977
"1e-11_1_1_0.975_0.1_1e-08_1:1e-13_1_1_0.85_0.1_1e-08_1" 1e-11 1e-13 1 1 1 1 0.975 0.85 0.1 1e-08 1 "1e-11_1_1_0.975_0.1_1e-08_1" "1e-13_1_1_0.85_0.1_1e-08_1" "1e-11_1_1_0.975_0.1_1e-08_1:1e-13_1_1_0.85_0.1_1e-08_1" 1e-11 1e-13 1e-11 1e-13 0.92875 1e-13 1e-11 1e-13 1e-08 193627
"1e-13_1_1_0.975_0.1_1e-08_1:1e-12_1_1_0.85_0.1_1e-08_1" 1e-13 1e-12 1 1 1 1 0.975 0.85 0.1 1e-08 1 "1e-13_1_1_0.975_0.1_1e-08_1" "1e-12_1_1_0.85_0.1_1e-08_1" "1e-13_1_1_0.975_0.1_1e-08_1:1e-12_1_1_0.85_0.1_1e-08_1" 1e-13 1e-12 1e-13 1e-12 0.92875 1e-13 1e-13 1e-12 1e-08 35383
"1e-12_1_1_0.975_0.1_1e-08_1:1e-12_1_1_0.85_0.1_1e-08_1" 1e-12 1e-12 1 1 1 1 0.975 0.85 0.1 1e-08 1 "1e-12_1_1_0.975_0.1_1e-08_1" "1e-12_1_1_0.85_0.1_1e-08_1" "1e-12_1_1_0.975_0.1_1e-08_1:1e-12_1_1_0.85_0.1_1e-08_1" 1e-12 1e-12 1e-12 1e-12 0.92875 1e-12 1e-12 1e-12 1e-08 40420
"1e-11_1_1_0.975_0.1_1e-08_1:1e-12_1_1_0.85_0.1_1e-08_1" 1e-11 1e-12 1 1 1 1 0.975 0.85 0.1 1e-08 1 "1e-11_1_1_0.975_0.1_1e-08_1" "1e-12_1_1_0.85_0.1_1e-08_1" "1e-11_1_1_0.975_0.1_1e-08_1:1e-12_1_1_0.85_0.1_1e-08_1" 1e-11 1e-12 1e-11 1e-12 0.92875 1e-12 1e-11 1e-12 1e-08 160126
"1e-13_1_1_0.975_0.1_1e-08_1:1e-11_1_1_0.85_0.1_1e-08_1" 1e-13 1e-11 1 1 1 1 0.975 0.85 0.1 1e-08 1 "1e-13_1_1_0.975_0.1_1e-08_1" "1e-11_1_1_0.85_0.1_1e-08_1" "1e-13_1_1_0.975_0.1_1e-08_1:1e-11_1_1_0.85_0.1_1e-08_1" 1e-13 1e-11 1e-13 1e-11 0.92875 1e-13 1e-13 1e-11 1e-08 35242
"1e-12_1_1_0.975_0.1_1e-08_1:1e-11_1_1_0.85_0.1_1e-08_1" 1e-12 1e-11 1 1 1 1 0.975 0.85 0.1 1e-08 1 "1e-12_1_1_0.975_0.1_1e-08_1" "1e-11_1_1_0.85_0.1_1e-08_1" "1e-12_1_1_0.975_0.1_1e-08_1:1e-11_1_1_0.85_0.1_1e-08_1" 1e-12 1e-11 1e-12 1e-11 0.92875 1e-12 1e-12 1e-11 1e-08 43057
"1e-11_1_1_0.975_0.1_1e-08_1:1e-11_1_1_0.85_0.1_1e-08_1" 1e-11 1e-11 1 1 1 1 0.975 0.85 0.1 1e-08 1 "1e-11_1_1_0.975_0.1_1e-08_1" "1e-11_1_1_0.85_0.1_1e-08_1" "1e-11_1_1_0.975_0.1_1e-08_1:1e-11_1_1_0.85_0.1_1e-08_1" 1e-11 1e-11 1e-11 1e-11 0.92875 1e-11 1e-11 1e-11 1e-08 189705
"1e-13_1_1_0.85_0.1_1e-08_1:1e-13_1_1_0.9_0.1_1e-08_1" 1e-13 1e-13 1 1 1 1 0.85 0.9 0.1 1e-08 1 "1e-13_1_1_0.85_0.1_1e-08_1" "1e-13_1_1_0.9_0.1_1e-08_1" "1e-13_1_1_0.85_0.1_1e-08_1:1e-13_1_1_0.9_0.1_1e-08_1" 1e-13 1e-13 1e-13 1e-13 0.865 1e-13 1e-13 1e-13 1e-08 8438
"1e-12_1_1_0.85_0.1_1e-08_1:1e-13_1_1_0.9_0.1_1e-08_1" 1e-12 1e-13 1 1 1 1 0.85 0.9 0.1 1e-08 1 "1e-12_1_1_0.85_0.1_1e-08_1" "1e-13_1_1_0.9_0.1_1e-08_1" "1e-12_1_1_0.85_0.1_1e-08_1:1e-13_1_1_0.9_0.1_1e-08_1" 1e-12 1e-13 1e-12 1e-13 0.865 1e-13 1e-12 1e-13 1e-08 8587
"1e-11_1_1_0.85_0.1_1e-08_1:1e-13_1_1_0.9_0.1_1e-08_1" 1e-11 1e-13 1 1 1 1 0.85 0.9 0.1 1e-08 1 "1e-11_1_1_0.85_0.1_1e-08_1" "1e-13_1_1_0.9_0.1_1e-08_1" "1e-11_1_1_0.85_0.1_1e-08_1:1e-13_1_1_0.9_0.1_1e-08_1" 1e-11 1e-13 1e-11 1e-13 0.865 1e-13 1e-11 1e-13 1e-08 9989
"1e-13_1_1_0.85_0.1_1e-08_1:1e-12_1_1_0.9_0.1_1e-08_1" 1e-13 1e-12 1 1 1 1 0.85 0.9 0.1 1e-08 1 "1e-13_1_1_0.85_0.1_1e-08_1" "1e-12_1_1_0.9_0.1_1e-08_1" "1e-13_1_1_0.85_0.1_1e-08_1:1e-12_1_1_0.9_0.1_1e-08_1" 1e-13 1e-12 1e-13 1e-12 0.865 1e-13 1e-13 1e-12 1e-08 8645
"1e-12_1_1_0.85_0.1_1e-08_1:1e-12_1_1_0.9_0.1_1e-08_1" 1e-12 1e-12 1 1 1 1 0.85 0.9 0.1 1e-08 1 "1e-12_1_1_0.85_0.1_1e-08_1" "1e-12_1_1_0.9_0.1_1e-08_1" "1e-12_1_1_0.85_0.1_1e-08_1:1e-12_1_1_0.9_0.1_1e-08_1" 1e-12 1e-12 1e-12 1e-12 0.865 1e-12 1e-12 1e-12 1e-08 8556
"1e-11_1_1_0.85_0.1_1e-08_1:1e-12_1_1_0.9_0.1_1e-08_1" 1e-11 1e-12 1 1 1 1 0.85 0.9 0.1 1e-08 1 "1e-11_1_1_0.85_0.1_1e-08_1" "1e-12_1_1_0.9_0.1_1e-08_1" "1e-11_1_1_0.85_0.1_1e-08_1:1e-12_1_1_0.9_0.1_1e-08_1" 1e-11 1e-12 1e-11 1e-12 0.865 1e-12 1e-11 1e-12 1e-08 8527
